word,count
"【定期】
嵐ポリスは受験勉強のためログアウト中です！
来年の春に完全復活予定！！",1
"run'n",1
"biih",1
"dream",1
"👀😳✌️🏃💨🚓🚔",1
"https://t.co/keqciygtlb",1
"http://t.co/0htt9kpvso",1
"cancer",2
"officer....please",1
"http://t.co/qb3h9enwys",1
"http://t.co/jg0…",1
"http://t.co/9ahn58bttu",1
"http://t.co/slgpov6q34",1
"grand_theft_lachy",1
"blackhawk!",1
"(no",1
"turrret)",1
"gta",4
"5!",1
"#gta",1
"#gtaiv",1
"#gtav",1
"#gta4",1
"#grandtheftauto",1
"#grandt…",1
"http://t.co/8zcyd26vtk",1
"http://t.co/mfihgqvvmj",1
"crazy",4
"hiding",2
"definite",2
"gangster,",2
"member,",2
"underground.",2
"s…",2
"answer",3
"technical",1
"methods",1
"lsd",1
"(lysergic",1
"diethyla…",1
"http://t.co/7xzem7ok7p",1
"#cal",9
"employee",14
"mounting",10
"camera",16
"hall",11
"bathroom,",9
"records",9
"people:h…",8
"trap",5
"tamiami",1
"trl",1
"drive",6
"social.",3
"https://t.co/6oyemctvpa",1
"fashion",6
"club,",2
"cus",3
"u...need",2
"work.",5
"wynwood",1
"alleyway",1
"miami",3
"herald",3
"http://t.co/hshfzgxqi5",1
"jeremy",16
"corbyn's",9
"encouraged",9
"riots,said",9
"ruling",10
"class",9
"pc",8
"merry",5
"superhero",5
"gathering",2
"stories",4
"best?

we",1
"it;",1
"super",3
"awesome.",1
"police
http://t.co/bsddztluw6",2
"http://t.co/qckpuuqqf7",2
"chibatman",1
"marathon
http://t.co/rmks8hrktg",1
"http://t.co/h3arkvmbxh",1
"enjoy",3
"opd/campus",1
"obnoxious",1
"chapman",1
"university",26
"😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊",1
"(ipob)",1
"asaba",1
"trial,",1
"requesting",1
"n100,000…",1
"http://t.co/igwpz4bwqi",1
"riots",4
"measures.",3
"#inl",3
"http://t.co/xxoxu48slt",3
"bahrain",2
"weapons",6
"internationally",3
"muhrim",2
"quell",2
"protests",3
"#humanrightsactivist",2
"http://t.co/4p6moqbnkn",1
"dank",1
"_isstreetz",1
"_imjustfrank",1
"england",2
"team.....think",1
"robshaw",1
"forgot",1
"cup",1
"game",6
"well!",1
"wasted!",1
"matter,'",8
"http://t.co/pq2y8rsxmm",1
"taehyung",5
"https://t.co/vpfxujq6p1",5
"endure",1
"hr",1
"day,",1
"wld",1
"dry",6
"122nd",1
"#pp15000334789]",1
"cd",7
"shops",8
"selling",12
"pirated",7
"dvd's,",7
"inform",14
"vmi",7
"area.they'll",7
"#sizzlingpul…",7
"fanmeet]

bias:",1
"annyeong
kpop",1
"fans:
bias:
kpop",2
"fans:
bias:
police:",1
"that?
bias…",1
"escape……",1
"http://t.co/pazz5klmi2",1
"http://t.co/opdpviuwk6",1
"rape",3
"home,",2
"steal",1
"cash;",1
"http://t.co/fdy4gzjxai",1
"#traffic",1
"#speedcamera",1
"locations",1
"#luxembourg",1
"27/09/2015",1
"http://t.co/fgaoigdnn5",1
"night?",1
"midnight",5
"inanda",1
"sprinfield",1
"drag",1
"racing",1
"blocking",1
"onky",1
"petrol",1
"heads",1
"live:",11
"partying/dancing",11
"star",13
"hotel.",11
"vigilantes.none…",11
"weak",2
"lawmakers",1
"enabling",1
"w/impunity",1
"local,",1
"state,",1
"office!",1
"#bla…",1
"兵庫県の過激派テロ・ゲリラの情報はこちらです。078-371-2110　http://t.co/5krlpq91rh",1
"http://t.co/nwxuezzprb",1
"http://t.co/fzzjjhvhqp",1
"abusers",9
"http://t.co/bxlb155ao2",1
"#newwest",1
"shaw1",1
"suicidal",1
"pat",1
"bridge.",2
"intervened",1
"http://t.co/tpcraxepm0",1
"cal",3
"suspicion",3
"privacy:",2
"detectives",3
"http://t.co/prbyuossw6",1
"karachi",5
"beats",4
"chand",5
"nawab",5
"http://t.co/sx1hm66f5o",1
"http://t.co/8k55vpzqla",1
"#army",1
"relaxincanada:",1
"tmoffattndp:",2
"trudeau",3
"fundraiser",3
"http://t.co/7tpfwhbdce",1
"#yql",3
"#yyc",3
"#yeg",4
"#yvr",3
"#tor…",1
"http://t.co/4skwtr0doa",1
"http://t.co/vznfbvux0k",1
"http://t.co/bnuio5r7xx",1
"_rt_",1
"spellar:",1
"cuts",7
"threaten",2
"http://t.co/2fl5w48my4",1
"police/fire",1
"action",12
"jose",1
"ocala",2
"pm?",1
"starting",2
"4:30",1
"5:30",1
"blocked",12
"off.",1
"#nbcbayarea",1
"gtr",1
"😧😂",1
"http://t.co/sp5ibocqhv",1
"psi",1
"lata,",1
"rbb",1
"assistance",7
"elder.",1
"http://t.co/xr0fdo21dr",1
"#miaminews",1
"robs",1
"beach",2
"dollar",1
"gunpoint:",1
"

miami",1
"http://t.co/tgdfevddv0",1
"#miami",1
"mechanism.",1
"protects",4
"society,",1
"brain",2
"holyoke",1
"three,",1
"recover",1
"http://t.co/8uqnxcoahi",1
"http://t.co/kkwratsqnj",1
"#policeworldnews",1
"#slag,#milfanal,#teensluts,#mom,#sexual,#teacher:",2
"hungry",1
"cock",1
"huge",3
"facial",1
"cumshot...",1
"http://t.co/mq4tc4lfk2",1
"cong",1
"sleeping",1
"innocents",1
"sadhus",1
"this.,",1
"scribe...",1
"http://t.co/ns0j3tshmu",1
"http://t.co/neznajihr6",1
"http://t.co/w481cnyzd4",1
"http://t.co/norjdleqax",1
"http://t.co/i4kpdggkwx",1
"http://t.co/jv4yh1beup",2
"attempt",2
"lic",2
"hype!👅🚨",2
"#theycanthang",2
"#dayglow",2
"http://t.co/jh4znjsr4e",1
"discussed",10
"condition:",8
"http://t.co/ktfdxbujxv",1
"rips",2
"ribbons",2
"supporting",2
"they’re",2
"http://t.co/py5lfs5yea",2
"http://t.co/wchwxv9vvb",2
"http://t.co/99nruoc2wy",1
"coming.",2
"facing",4
"http://t.co/h1mz6pnnkp",1
"http://t.co/xkctnpcsib",1
"#eng",1
"http://t.co/rseneeoz58",1
"http://t.co/3f6twyybd4",1
"http://t.co/bitgjav2vg",1
"http://t.co/q0ksc31kw6",1
"#tufirmaxlapatria",1
"http://t.co/svko5zuccx",1
"sigue",1
".@dcabellor",1
"http://t.co/tnjbc7bc2q",1
"shameful",1
"involved,",1
"leadership",2
"afghanistan:",1
"http://t.co/pgpuceiyyc",1
"companies
http://t.co/wuysdrhfos
+1",1
"lowest",2
"#eudatap",1
"http://t.co/cdp3pw1ml2",1
"http://t.co/6atpnqwp2v",1
"http://t.co/vqlnkdjylz",1
"http://t.co/v9zo6swpag",1
"http://t.co/5ahkg6ofp4",1
"#drsherriworth",3
"closed",6
"phuket",1
"volunteer",1
"busted",1
"4kg",1
"kratom",1
"leaves
http://t.co/z2qmfdxcuz
http://t.co/mzwfvaqz8g",1
"http://t.co/kqmwzxmqfo",1
"http://t.co/ckp7pcrozz",1
"""fix",1
"it""

sure.",1
"grow",3
"http://t.co/1q5ilhf5hi",1
"http://t.co/it7zjmeitt",1
"http://t.co/dlg3il2qau",1
"http://t.co/z6hx8eyiwe",1
"http://t.co/wsr8v6yexa",1
"misuing",2
"straits",2
"http://t.co/hs01ncm8w4",1
"http://t.co/gekubkgi17",1
"charged.…",1
"http://t.co/fgkac9hzh8",1
"http://t.co/2ni6hbcqlk",1
"http://t.co/5xwg9zjmwl",1
"handed",11
"allama",6
"tahir",6
"ashrafi",6
"bottles",6
"liquor",6
"http://t.co/svakwrszxp",1
"black,",10
"paralyzed.",10
"police.….i’m",10
"sick.",10
"http://t.co/tlcsfqyixb",9
"http://t.co/ijvu3msaif",1
"fast",2
"😕",4
"myself.",2
"90",1
"96",1
"http://t.co/v3q88uxr56",1
"http://t.co/xc1fqqmoti",1
"今日も頑張るぞー！！
#police#cambodialeague#cambodia#football#モレリア#ミズノ#morelia#mizuno#14#45",1
"https://t.co/hjcm37hq5c",1
"beginning",2
"series,",1
"shinichi",1
"well-known",1
"brilliant",1
"detective,",1
"""savior",1
"force""",1
"#bot",2
"http://t.co/t8vutaiz1v",1
"http://t.co/palttmxbms",1
"reported,",2
"citing",2
"p..",2
"http://t.co/tdsbv33giv",2
"andy",2
"warhol",1
"prints",1
"http://t.co/qul47ijhh5",1
"davis",5
"#pp15000334760]",1
"22:17",2
"finish",1
"race.",1
"then,",1
"changed",1
"http://t.co/ggkhvpbtyf",1
"locating",5
"gilroy",3
"man:",4
"man…",1
"http://t.co/usoqnxrcuc",1
"secu...",1
"http://t.co/buykavoji0",1
"http://t.co/3nrxx6jez4",1
"elias",1
"biryabarema",1
"kampala,",1
"24",7
"ugandan",1
"mosques",1
"capital",6
"kampala",1
"http://t.co/4p3kgnvrtd",1
"http://t.co/t7q9pnpqqt",1
"http://t.co/uehlp1mehh",1
"http://t.co/s4pf85qvyi",1
"http://t.co/y48jh7uazr",1
"http://t.co/vz50tfhbsk",1
"http://t.co/sp9tljmar9
et?",1
"etait",1
"armee",1
"n'a",1
"pas",3
"suivi",1
"ordres!",1
"wallaby",1
"woodchester?",1
"http://t.co/jo1dphv4oz

perhaps",1
"catching.",1
"living",3
"wild",2
"amd",1
"enjoying",1
"dursley?",1
"पश्चिमी",1
"उत्तर",1
"प्रदेश",1
"हुलिया",1
"बदलकर",1
"छिपे",1
"हैं",1
"सोमनाथ",1
"भारती",1
"पुलिस...",1
"http://t.co/3b8rvhhgmc",1
"kyungsoo",1
"effing",1
"hot",8
"darls",1
"http://t.co/zdso73lnmd",1
"brutalize",8
"protesting",10
"complaining""

me:",8
"""why",9
"hell",11
"not?""",8
"bobbi",1
"kristina",1
"brown's",1
"sealed",2
"pending",1
"charges,",1
"investigati...",1
"https://t.co/vv1kfzn9gm",1
"australia",1
"#ne...",1
"http://t.co/ljgpnxdhxz",1
"*records",1
"dylan",1
"dauzat",1
"harassment*",1
"""as",3
"weapon""",2
"him:",2
"http://t.co/pft580auj2",2
"http://t.co/r5g…",2
"wasting",1
"#war",1
"#drugs",1
"win.",2
"divert",1
"#medicare",1
"#healthcare",1
"!!",1
"“operation",2
"gchq/.",2
"http://t.co/9y…",1
"schedules..",1
"http://t.co/s6q5tcqp0q",1
"(just",1
"falling",2
"flies!)",1
"#welldone",1
"lot",5
"flooded",2
"wit",2
"odu",1
"appreciation",1
"#thankacop",2
"http://t.co/n1n1vt7ffe",1
"http://t.co/ssj75r5qnx",1
"friends",5
"people:",2
"student,",2
"bartender.",2
"speech",1
"sjw",1
"end?",1
"http://t.co/irdshfxnjp",1
"osu",1
"shooter",2
"http://t.co/6pecbobu3w",1
"amber",1
"peat",1
"suspended",2
"'texting",1
"details",2
"pal'",1
"http://t.co/urovpeiecc",1
"pocket",3
"put",8
"direction",1
"location",1
"😒",3
"valo",4
"koy",4
"nahi?",4
"#hitler_gujaratsarkar",4
"shoutout",1
"road!",1
"#notallcopsarebad",1
"#richmondky",1
"http://t.co/va6xwqtfzf",1
"http://t.co/b0lascesnt",1
"carding",2
"violence....priceless",1
"#stopcarding",1
"http://t.co/xfdxtsn…",1
"😤😤😤😡😡😡😡😡😡😡!!",1
"rollingray!!",1
"much!",1
"gostei",2
"vídeo",2
"http://t.co/buwtifurbl",1
"c",1
"justice,",1
"peace.",2
"#cybersecurity",1
"http://t.co/kxg5kyx83u",1
"chase",7
"burnsville",1
"appears",2
"oak",3
"ridge",1
"bldg",1
"and...",1
"http://t.co/np4gbk93d1",1
"cat",1
"cocked",1
"pass",2
"hall😅",1
"van,",19
"http://t.co/5sxvkrafer",1
"http://t.co/cmcloafuuz",1
"http://t.co/hixgihc6lf",1
"http://t.co/o9q6c7ygvy",1
"http://t.co/nizcoxegcr",1
"http://t.co/wluml9kkvp",1
"http://t.co/oroypadt0c",1
"http://t.co/za8fa6zkqx",1
"http://t.co/leg1tf7bnw",1
"https://t.co/uegzc3el4x",1
"http://t.co/bfwhqoir2h",1
"http://t.co/op8dbc7mti",1
"http://t.co/orvymgbchi",1
"http://t.co/u8ufwyem3s",1
"😳",2
"http://t.co/q1isulbg1e",1
"http://t.co/wetezooqvf",1
"http://t.co/ojasimig1m",1
"http://t.co/rnglrmgimc",1
"http://t.co/msniuyn6zi",1
"#jeremymcdole,",3
"posed",4
"threat",24
"all.
http://t.co/vwj2st2o64",3
"http://t.co/ol3a9biqpj",1
"http://t.co/8u1esl9ffv",1
"http://t.co/hekyybtlcf",1
"bombing
http://t.co/ulpa04vtgq",1
"http://t.co/65ozata3r1",1
"もし私が犬よりも猫が好きだというのなら、それは警察猫というものがいないからである。

if",1
"prefer",1
"cats",1
"dogs,",2
"it’s",1
"cats.

畫家のジャンコクトー。
警察猫だらけなんだケド…",1
"filmed",7
"planting",6
"custody:",5
"deportations",1
"triggered",1
"protest...",1
"http://t.co/4er5btzsfn",1
"appear?",1
"👮

how",1
"noticing",1
"it?!",1
"http://t.co/blcynbijfn",1
"watchdogs:",1
"spy",1
"cops:",1
"routinely",1
"sun",1
"http://t.co/g6ualnv2b0",1
"trip: police",7
"http://t.co/4puwmtvnln",1
"friend",10
"request",6
"hong",15
"kong",13
"launches",8
"#occupyhk",6
"http://t.co/cn888gzess",6
"springvale",1
"collision",2
"wanda",1
"clear",3
"stalkers",1
"☺️😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊🔪",1
"https://t.co/yjtbf7m0ay",1
"http://t.co/6u43na8woq",1
"strippers?",1
"terrified",1
"out.",2
"fuck…",1
"equal",1
"opportunities",1
"http://t.co/j2iekldlfh",1
"evidences,",1
"truth",1
"""you"".",1
"wallahi",1
"ruta",1
"interamericana",1
"https://t.co/ogehwomgyc",1
"steiner",1
"7x50",1
"binocular",1
"http://t.co/fljwsrfzxq",1
"http://t.co/mxuzmtptd9",1
"burundi:",6
"unidentified",3
"gunmen",4
"http://t.co/jqv8edffrp",1
"http://t.co/nafhlqh4oq",1
"http://t.co/mlldcwxsdh",1
"http://t.co/o2bf8sdgsi",1
"swaraj",5
"abhiyan",5
"condemns",5
"medha",5
"patekar",5
"allahabad",6
"uttar",4
"pradesh",4
"government.",4
"http://t.co/twgmgsj39s",1
"#legos",1
"#legobricks",1
"http://t.co/ya0raie0dg",1
"http://t.co/vcfriau3ic",1
"http://t.co/7okzifaufe",1
"18004flood:",1
"abc",4
"onl...",2
"tweet",4
"picture",7
"drawing",1
"gift",3
"#nowordsforthis",1
"https:/…",2
"hindu",1
"seers",1
"saints",1
"varanasi:",1
"letter",5
"narendra",1
"modi",3
"ji.
the",1
"barbaric",1
"http://t.co/fdjyx9lkjd",1
"swami",1
"nityananda's",1
"gurukuls",1
"harassed",1
"anti-hindu",1
"authority.",1
"#hindusaintsattarget",1
"http://t.co/smki9lkgha",1
"#fact",1
"terrorist.",1
"#policebrutality",2
"http://t.co/z…",1
"#victoria",5
"job...",1
"http://t.co/uhfxhrzjow",1
"charged...",4
"http://t.co/pej8q8spka",1
"shows",15
"http://t.co/y0ojc93y10",1
"#israelnews",3
"#genocide",3
"#children",3
"#injustice",3
"http://t.co/3sdnrhfibq",1
"questioned?",2
"#dna",2
"ballistics!",2
"demand",10
"#justice4cephus",2
"#notabovethelaw",2
"pic.twitter.com/elswnj4rv",2
"(daily",1
"mail)",1
"http://t.co/icdcyy9cja",1
"(2303",1
"gmt)",1
"h2",1
"familiar",1
"leo",1
"employment/coverage",1
"here;",1
"https://t.co/kt6n2mpxm8",1
"leg...",1
"#denver",1
"http://t.co/nyv4m3iezi",1
"multiculturalism!",1
"ridiculous",1
"self-appointed",1
"husband",7
"deceased",4
"registers",4
"saheed",4
"nagar",4
"station,",5
"demands",4
"prob…",3
"media/police",1
"liaison,",1
"reform??",1
"unacceptable.",1
"md.",1
"‘whipping",1
"around\':",1
"http://t.co/b8x6g67hzi",1
"footy",1
"folk",1
"texting",2
"bigger",2
"accidents",1
"speed",1
"monetize",1
"[hat",1
"shop]
owner:",1
"sir",2
"police
unicorn:",1
"[surrounded",1
"damaged",2
"hats]",1
"cool.",1
"wrong",7
"society.",1
"transported",3
"van",3
"through…",2
"correct",1
"link,",1
"boys",3
"favella",1
"scene",6
"jackie",1
"chan's",1
"https://t.co/xllnzqfdh1",1
"hello,the",1
"police&amp;military..",1
"#pp15000334771]",1
"22:27",3
"http://t.co/e3my7frmfn",1
"7200",1
"killingsworth",1
"#pp15000334755]",1
"22:36",2
"(86)",2
"24th",2
"gresham,",11
"[gresham",9
"#pg15000055516]",1
"22:54",1
"http://t.co/7bb6qirr0f",1
"#foxnews",3
"http://t.co/sshpqu7pd8",1
"ndtv",3
"""lt",1
"http://t.co/mi8e0eo6nj""",1
"cells",1
"prevented",1
"badass!",1
"collect",1
"expired",3
"prescriptions:",1
"arundel",1
"collected",1
"=&gt;",49
"http://t.co/d5a58crcov",48
"http://t.co/66xsrcapc0",1
"http://t.co/rdyxhujozf",1
"&gt;&gt;&gt;&gt;",1
"vigilantes",1
"streets,",1
"then.",1
"http://t.co/orrfusvrca",1
"#maskanimombasa",1
"#maskanikisumu",2
"colluding",1
"criminals.",1
"http://t.co/jriikqt30p)",1
"http://t.co/wmzf8prbne",1
"fan",3
"(my",1
"company",1
"abbreviation...",1
"http://t.co/ls1qxbjj7r",1
"rock",2
"israeli.",1
"http://t.co/q60ngm5i7q",1
"""dog",1
"afternoon"":",1
"""*sigh*",1
"hafta",1
"kiss",1
"robber's",1
"says,",1
"again?""",1
"70s?",1
"custody,",3
"say:",1
"http://t.co/lchp6a39fp",1
"😤😤",1
"http://t.co/bow0e2ity9",1
"http://t.co/2dtm5ojl8m",1
"adult",2
"sexy",3
"halloween",4
"fancy",2
"dress",6
"http://t.co/lw0oubm6sb",1
"#5542",1
"http://t.co/nts6hptxix",1
"142",13
"felony",14
"counts",13
"instagram!",13
"http://t.co/tomzp4jira",2
"http://t.co/fsn408kjtz",1
"http://t.co/fvmnwhlzeh",1
"tiny",3
"owl",2
"boulder",2
"tracks..",2
"http://t.co/ft34ebhwtx",2
"http://t.co/yvxdts1fza",2
"http://t.co/73bpjv2qra",1
"http://t.co/iwqorb5fos",1
"quizzed",1
"caution",1
"historic",1
"claims ",1
"http://t.co/i4nwwlmx19",1
"yaw",1
"yawe",1
"jeennai",2
"ta",2
"starga",1
"wahaka

jennai:",1
"za",1
"agha",1
"yam

police:",1
"kho",2
"teak",1
"kawal",1
"zama",1
"faraz",1
"di..
sajid",1
"mabuhay",1
"jowapao!",1
"

#aldubebforlove",1
"http://t.co/7tx2dhlokh",1
"https://t.co/oxv5mlttvs",1
"やべぇバス乗ってて、外からすごい形相で睨みつけてくるやついるなって思ってみてみたらpoliceだった",1
"dad's",7
"friend.",7
"daughter",13
"missin",7
"rpt",7
"made.",7
"http://t.co/1sqqi561pw",7
"israelis",4
"west bank",1
"http://t.co/wv9dt7y72q",1
"http://t.co/0sddt45fex",1
"royal",10
"oman",4
"smuggling",4
"bids",4
"foiled,",4
"3,300",4
"khat",4
"packets",4
"seized:",3
"accused",10
"red-han...",2
"http://t.co/ur3lt5jlga",1
"#syracuse",1
"boy,",6
"13,",5
"syracuse",5
"http://t.co/qh1oqpk3w5",1
"repeated",1
"pleas",2
"http://t.co/o6iml4tgtl",1
"http://t.co/nlurclhpgi",1
"http://t.co/tike3tijwl",1
"dtn",1
"oman:",1
"caug...",1
"http://t.co/bycqr1tjd6",1
"http://t.co/ujljudtkz4",1
"http://t.co/qyzqxky1cw",1
"opportunity",4
"police/army",3
"civilians",4
"#biafra",3
"https://t.…",6
"http://t.co/cdydtgh2px",1
"dude",4
"onnat",1
"http://t.co/wpmqixpzq8",1
"sky",1
"movies:",1
"wetting",1
"http://t.co/kn1lme8aja",1
"rural",1
"areas",3
"ride",3
"horses",2
"too.",1
"あっ、誰かオレのおやつ食べたな！",1
"al-ad...",1
"http://t.co/7gsgwccuzy",1
"#rome",1
"http://t.co/n0nt2u5bio",1
"http://t.co/b6dkklyhu8",1
"mct",1
"http://t.co/xoptcszu02",1
"http://t.co/08c7reyf4s",23
"http://t.co/wlpo3eaagg",1
"http://t.co/sjifu4qkdx",1
"heavens",1
"pull",1
"registration",1
"ticket😍",1
"http://t.co/jf8fcivtxq",1
"six-year-old",1
"http://t.co/z3zf0wcr9i",1
"http://t.co/dhjtskzr84",1
"http://t.co/3knovxgvl9",1
"coo",1
"irritating",1
"trippin",1
"http://t.co/3krb7lixkq",1
"http://t.co/epvwuphw3h",1
"reaches",1
"bharti's",1
"him,",2
"picks",1
"instead.",1
"http://t.co/u2vc4xqdns",1
"glendora",1
"waving",2
"tartans",1
"charter",1
"sideline",1
"hustled",1
"http://t.co/k8asu5op36",1
"http://t.co/rz8xwdd3hc",1
"kayaking",1
"zealand's",1
"tekapo,",1
"winds,",1
"say.",2
"snatch",1
"names",2
"beat'",2
"devastating",2
"impact",3
"http://t.co/dueidw…",1
"http://t.co/r6oktcr6db",1
"detonation",2
"theory",1
"http://t.co/ybvfyg3jeu",1
"disputes",1
"mcdole",5
"http://t.co/azmliwqzt5",1
"http://t.co/xbeomwuxup",1
"http://t.co/wddvcsdst7",1
"http://t.co/1ldrsh0ptk",1
"http://t.co/ffyzveipst",2
"foxheadlines",1
"decade's",3
"http://t.co/peevypybyh",5
"http://t.co/wmnscurb…",3
"http://t.co/iltd17v4nc",1
"http://t.co/0buhigpo0n",1
"http://t.co/07ysstpjfb",1
"relevant",3
"now.",4
"millennials",3
"teach",3
"label",1
"attacking",1
"naomi",1
"krumwiede",1
"45-11....",1
"suicide.",3
"http://t.co/2zh6txhzrd",1
"foxnews",2
"#every28hours.",1
"r.i.p.",2
"sues",7
"state.#negligence",1
"soccer",3
"london.",4
"http://t.co/upxjcp0lwb",3
"http://t.co/vgnwkxsrvg",3
"*me",1
"by*
dost:",1
"bruhhh..",1
"hurry",1
"police
me:",2
"what?",1
"why?
dost:",1
"stol…",1
"http://t.co/i0rctkwl8r",1
"http://t.co/ze3jnivss3",1
"#vicnews",1
"#australia",4
"politician,",1
"bureucrat",1
"punished.@narendramodi",1
"ट्रैफिक",2
"व्यवस्था",2
"से",6
"लोगों",2
"जोड़ने",1
"और",2
"सुझाव",2
"लिए",2
"'varanasi",2
"नाम",2
"एक",2
"फेसबुक",2
"पेज",2
"http://t.co/lchhuh5zmv",1
"explosion",2
"kismayo,",1
"#somalia:",1
"https://t.co/bpmlgrafda",1
"compound--israel",8
"cop,",3
"threatened",5
"taxi",2
"orange",1
"47-...",1
"http://t.co/xjincj2tlp",1
"housing",1
"complex",1
"http://t.co/xzk8h5vhk6",1
"http://t.co/ryuse7xlp7",1
"totalitarian",1
"state?",1
"http://t.co/pguaf0r2yy",1
"#constantcontact",1
"thugs",1
"praised",1
"unemployed",1
"bums.",1
"'random'",6
"koco",1
"oklahoma",6
"http://t.co/4vhgmgurx5",1
"fatally",8
"cpd",1
"humboldt",1
"http://t.co/w2e1jmp9vf",1
"venice",1
"protest",3
"deadly",6
"guard",2
"homeless",6
"http://t.co/wrqmt0kyxa",1
"http://t.co/lxwkcmt3vd",1
"carried",2
"http://t.co/33hqcl6taz",1
"https://t.co/kv5kdwq9bw",1
"cheap",1
"#mgs5",1
"http://t.co/giextdghya",1
"harassing",3
"#gamergate",1
"http://t.co/lfjeos46y4",1
"http://t.co/nlnc7akldu",1
"valley",1
"unresponsive",1
"relatives.",1
"http://t.co/98wxrljx99",1
"announcing",1
"occurs",1
"again.otherwise",1
"duty",5
"watching:",1
"dark",3
"1x10",1
"""episode",1
"ten""",1
"#plex",1
"https://t.co/ihvwmay2he",1
"#trakt",1
"http://t.co/vmzrolkten",1
"ew!!!",1
"fitsrt",1
"all,",1
"doesn",1
"consumption!!!!!",1
"immediately",3
"notifying",1
"police!!!",1
"#softass",1
"http://t.co/89jsmzv04b",1
"tuosta",1
"lisätietoa.",1
"http://t.co/yvylax1zbx",1
"http://t.co/rqaqpfd8rx",1
"http://t.co/3lzfrwvce3",1
"#toronto",2
"#montreal",2
"#elxn42",2
"#cdnpoli",2
"#yow",2
"#nd…",1
"evacuated",3
"😵",1
"viral",3
"http://t.co/hmw6zxraui",3
"http://t.co/s0ha5iqu…",3
"http://t.co/bocjmhbqpb",2
"http://t.co/tdhzax8ljn",1
"http://t.co/uktw9x4s5a",1
"gassed",3
"""alright""",3
"together.",3
"bases",1
"affiliated.",1
"#stlouis",2
"gun?",1
"terrible?",1
"petition",1
"http://t.co/dueidwmi2q",1
"#world
",1
"shoplifting",1
"complaining",1
"breathing",1
"indianapolis",3
"s..",1
"http://t.co/bivbeflzie",1
"enforcers.",1
"
they",1
"judge",5
"punish",1
"https://t.co/gueqaow…",1
"http://t.co/dnewsk9rol",1
"http://t.co/8cdlybmxhj",1
"http://t.co/mjvr3tz5cg",1
"http://t.co/chzbo5kbbm",1
"endangered",1
"22700",1
"halsey",1
"fairview,",1
"[fairview",2
"#pf15000006106]",1
"21:42",1
"rosa",1
"parks",1
"way,",2
"#pp15000334723]",1
"http://t.co/hjmh2lvg1s",1
"http://t.co/zq348xa5uo",1
"priority",7
"lombard",2
"#pp15000334786]",1
"22:47",2
"http://t.co/bgllo1zrsb",1
"http://t.co/9xca05kk9m",3
"http://t.co/6na6am9qe4",1
"can’t",5
"http://t.co/ncl5p0fqs9",4
"http://t.co/9rqqdyjkic",1
"alert",3
"robbers’",3
"disguise",3
"atm",3
"users ",3
"http://t.co/luvau66jxp",1
"http://t.co/wrwphookgk",1
"lead",2
"key",4
"site",1
"re-enactment",1
"door",2
"now!""",1
"

me:",1
"""not",1
"attitude.""",1
"http://t.co/94l9haj7px",1
"http://t.co/aibt6dkgny",1
"queens",1
"spirit",1
"animal",4
"岐阜羽島警察署",1
"(hashima",1
"sta.)",1
"岐阜市,",1
"岐阜県",1
"https://t.co/evzhnejsgd",1
"metri",1
"circle",1
"http://t.co/lwyqbkavlx",1
"fugitive",2
"http://t.co/sncesalxd9",1
"racist.",4
"officer.",5
"non-african",1
"americans.",1
"divisive",1
"rhetoric",1
"holding",1
"youths",1
"driver's",1
"http://t.co/wdnkeupvky",1
"http://t.co/5muzb54nur",1
"http://t.co/j0gwi9rzf0",1
"http://t.co/yd4ghzbikc",1
"model.",1
"http://t.co/biqgqvqbjk",1
"assaulted",5
"afl",3
"off-duty",3
"vio…",3
"http://t.co/g6anbdinyf",1
"http://t.co/boyc77ubxx",1
"#lawenforcement",1
"off-duty.",1
"#staysafeoutthere",1
"#watchyour6",1
"cst",1
"francis",1
"graham",1
"windsor",1
"life.",1
"1947-09-26",1
"#hero",1
"coworkers",1
"beating",5
"helmet.",1
"http://t.co/uwwe33acws",9
"vie",1
"chose",1
"tu",3
"veux",2
"dire",1
"paris",1
"noob",1
"http://t.co/ragnhapuld",1
"http://t.co/46fswzuphm",1
"#bangkokbombing",1
"http://t.co/aijvpiecox",1
"cool,",1
"http://t.co/0ww4il2zhh",11
"http://t.co/c7f6rwnxka",1
"agree,",2
"today's",3
"hardest",2
"land.",2
"deserve",3
"break!",2
"http://t.co/zncwkewahj",1
"http://t.co/c698nz3vkp",1
"unarmed.",4
"😢😡",4
"http://t.co/uxhy8jegmg",1
"#worldnews
",1
"tempe,",1
"ariz.,",1
"stage,",1
"number",5
"http://t.co/7dzlcluemv",1
"london.

for",2
"narnia.",2
"http://t.co/ivaahla9rt",1
"""fashion",1
"lady",5
"nasty",1
"comments",1
"zendaya's",2
